Entry	Entry name	Protein names	Gene names  (primary )	Status
B7LAS0	ARNA_ECO55	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
B1LLK9	ARNA_ECOSM	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
P12056	CML_ECOLX	Chloramphenicol resistance protein	cml	reviewed
P0A6N2	EFTU_ECOL6	Elongation factor Tu (EF-Tu) (P-43)	tufA; tufB	reviewed
P0AEJ0	EMRB_ECOLI	Multidrug export protein EmrB	emrB	reviewed
P0CE48	EFTU2_ECOLI	Elongation factor Tu 2 (EF-Tu 2) (Bacteriophage Q beta RNA-directed RNA polymerase subunit III) (P-43)	tufB	reviewed
P31129	DGCZ_ECOLI	Diguanylate cyclase DgcZ (DGC) (EC 2.7.7.65) (Zinc-sensory diguanylate cyclase)	dgcZ	reviewed
P23874	HIPA_ECOLI	Serine/threonine-protein kinase toxin HipA (Ser/Thr-protein kinase HipA) (EC 2.7.11.1) (Toxin HipA)	hipA	reviewed
P0AE07	ACRA_ECO57	Multidrug efflux pump subunit AcrA (AcrAB-TolC multidrug efflux pump subunit AcrA) (Acriflavine resistance protein A)	acrA	reviewed
Q8FFM3	ARNB_ECOL6	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	reviewed
Q7AC24	ARNB_ECO57	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	reviewed
A7ZP72	ARNC_ECO24	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	reviewed
B7UFR6	ARNC_ECO27	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	reviewed
B1IXT3	ARNC_ECOLC	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	reviewed
B7N5L9	ARNC_ECOLU	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	reviewed
B5YXP8	ARNA_ECO5E	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
A7ZP73	ARNA_ECO24	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
B7UFR7	ARNA_ECO27	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
B7N5M0	ARNA_ECOLU	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
A8A2C2	ARNA_ECOHS	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
Q0TFI7	ARNA_ECOL5	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
Q47066	BLT1_ECOLX	Beta-lactamase Toho-1 (EC 3.5.2.6)	bla	reviewed
P22615	CAT2_ECOLX	Chloramphenicol acetyltransferase 2 (EC 2.3.1.28) (Chloramphenicol acetyltransferase II) (CAT-II)	cmlA	reviewed
P24228	DACB_ECOLI	D-alanyl-D-alanine carboxypeptidase DacB (DD-carboxypeptidase) (DD-peptidase) (EC 3.4.16.4) (D-alanyl-D-alanine endopeptidase) (DD-endopeptidase) (EC 3.4.21.-) (Penicillin-binding protein 4) (PBP-4)	dacB	reviewed
P78218	DYR15_ECOLX	Dihydrofolate reductase type 15 (EC 1.5.1.3) (Dihydrofolate reductase type XV)	dhfrXV	reviewed
P00484	CAT3_ECOLX	Chloramphenicol acetyltransferase 3 (EC 2.3.1.28) (Chloramphenicol acetyltransferase III) (CAT-III)	cat3	reviewed
A0A0H2VFI8	ETTA_ECOL6	Energy-dependent translational throttle protein EttA (EC 3.6.1.-) (Translational regulatory factor EttA)	ettA	reviewed
B7LAR8	ARNB_ECO55	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	reviewed
B7N5L8	ARNB_ECOLU	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	reviewed
Q1R9G1	ARNC_ECOUT	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	reviewed
Q0TFI8	ARNC_ECOL5	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	reviewed
B5YX45	ARNC_ECO5E	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	reviewed
C4ZU96	ARNC_ECOBW	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase (EC 2.4.2.53) (Undecaprenyl-phosphate Ara4FN transferase) (Ara4FN transferase)	arnC	reviewed
Q8FFM0	ARND_ECOL6	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	reviewed
B7MXT7	ARND_ECO81	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	reviewed
B1X8W9	ARND_ECODH	Probable 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD (EC 3.5.1.n3)	arnD	reviewed
Q8FFM1	ARNA_ECOL6	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
B7NNT4	ARNA_ECO7I	Bifunctional polymyxin resistance protein ArnA [Includes: UDP-4-amino-4-deoxy-L-arabinose formyltransferase (EC 2.1.2.13) (ArnAFT) (UDP-L-Ara4N formyltransferase); UDP-glucuronic acid oxidase, UDP-4-keto-hexauronic acid decarboxylating (EC 1.1.1.305) (ArnADH) (UDP-GlcUA decarboxylase) (UDP-glucuronic acid dehydrogenase)]	arnA	reviewed
P13661	BLO1_ECOLX	Beta-lactamase OXA-1 (EC 3.5.2.6) (Penicillinase)	bla	reviewed
P05789	EREB_ECOLX	Erythromycin esterase type II (EC 3.1.1.-)	ereB	reviewed
P0AES6	GYRB_ECOLI	DNA gyrase subunit B (EC 5.6.2.2) (Type IIA topoisomerase subunit GyrB)	gyrB	reviewed
P0AE04	AADB_ECOLX	2''-aminoglycoside nucleotidyltransferase (EC 2.7.7.46) (AAD(2'')) (Gentamicin 2''-nucleotidyltransferase) (Gentamicin resistance protein)	aadB	reviewed
P37636	MDTE_ECOLI	Multidrug resistance protein MdtE	mdtE	reviewed
P00557	KHYB_ECOLX	Hygromycin-B 4-O-kinase (EC 2.7.1.163) (APH(4)) (Hygromycin B phosphotransferase) (Hygromycin-B kinase)	hph	reviewed
Q8XED0	MACB_ECO57	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB	reviewed
B7UMH7	MDTL_ECO27	Multidrug resistance protein MdtL	mdtL	reviewed
Q8X5R8	MDTO_ECO57	Multidrug resistance protein MdtO	mdtO	reviewed
P14509	KKA8_ECOLX	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95) (APH(3')VIII) (Kanamycin kinase, type VIII) (Neomycin-kanamycin phosphotransferase type VIII)	aphA	reviewed
P0AEK4	FABI_ECOLI	Enoyl-[acyl-carrier-protein] reductase [NADH] FabI (ENR) (EC 1.3.1.9) (NADH-dependent enoyl-ACP reductase)	fabI	reviewed
P0A9W3	ETTA_ECOLI	Energy-dependent translational throttle protein EttA (EC 3.6.1.-) (Translational regulatory factor EttA)	ettA	reviewed
B1LIV8	MDTG_ECOSM	Multidrug resistance protein MdtG	mdtG	reviewed
P75830	MACA_ECOLI	Macrolide export protein MacA	macA	reviewed
P0ACH5	MARA_ECOLI	Multiple antibiotic resistance protein MarA	marA	reviewed
A0A0R6L508	MCR1_ECOLX	Probable phosphatidylethanolamine transferase Mcr-1 (EC 2.7.-.-) (Polymyxin resistance protein MCR-1)	mcr1	reviewed
B7NR12	MDTL_ECO7I	Multidrug resistance protein MdtL	mdtL	reviewed
B7M562	MDTL_ECO8A	Multidrug resistance protein MdtL	mdtL	reviewed
P31462	MDTL_ECOLI	Multidrug resistance protein MdtL	mdtL	reviewed
B7NF27	MDTL_ECOLU	Multidrug resistance protein MdtL	mdtL	reviewed
B6I3U3	MDTL_ECOSE	Multidrug resistance protein MdtL	mdtL	reviewed
B1LL36	MDTL_ECOSM	Multidrug resistance protein MdtL	mdtL	reviewed
Q1R4M4	MDTL_ECOUT	Multidrug resistance protein MdtL	mdtL	reviewed
P00551	KKA1_ECOLX	Aminoglycoside 3'-phosphotransferase (EC 2.7.1.95) (APH(3')-I) (APH(3')I) (Kanamycin kinase, type I) (Neomycin-kanamycin phosphotransferase type I)	aphA1	reviewed
P30845	EPTA_ECOLI	Phosphoethanolamine transferase EptA (EC 2.7.-.-) (Polymyxin resistance protein PmrC)	eptA	reviewed
Q04515	DYR10_ECOLX	Dihydrofolate reductase type A10 (EC 1.5.1.3) (Dihydrofolate reductase type X) (DHFRX)	dfrA10	reviewed
Q59408	DYR13_ECOLX	Dihydrofolate reductase type A13 (EC 1.5.1.3) (Dihydrofolate reductase type XIII) (DHFRXIII)	dfrA13	reviewed
P00384	DYR22_ECOLX	Dihydrofolate reductase type 2 (EC 1.5.1.3) (Dihydrofolate reductase type II)		reviewed
P05794	DYR23_ECOLX	Dihydrofolate reductase type 2 (EC 1.5.1.3) (Dihydrofolate reductase type II)		reviewed
P11731	DYR5_ECOLX	Dihydrofolate reductase type 5 (EC 1.5.1.3) (Dihydrofolate reductase type V)	dhfrV	reviewed
P0ABQ7	DYR8_ECOLX	Dihydrofolate reductase type 8 (EC 1.5.1.3) (DHFR type IIIC) (Dihydrofolate reductase type VIII)	dhfrVIII	reviewed
Q59397	DYR9_ECOLX	Dihydrofolate reductase type 9 (EC 1.5.1.3) (Dihydrofolate reductase type IX)	dhfrIX	reviewed
P07684	EREA_ECOLX	Erythromycin esterase type I (EC 3.1.1.-)	ereA	reviewed
B5YX44	ARNB_ECO5E	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	reviewed
B1IXT4	ARNB_ECOLC	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	reviewed
B7NNT2	ARNB_ECO7I	UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase (EC 2.6.1.87) (UDP-(beta-L-threo-pentapyranosyl-4''-ulose diphosphate) aminotransferase) (UDP-Ara4O aminotransferase) (UDP-4-amino-4-deoxy-L-arabinose aminotransferase)	arnB	reviewed
P56976	BLR_ECOLI	Divisome-associated membrane protein Blr (Beta-lactam resistance protein)	blr	reviewed
P62577	CAT_ECOLX	Chloramphenicol acetyltransferase (CAT) (EC 2.3.1.28)	cat	reviewed
P00382	DYR1_ECOLX	Dihydrofolate reductase type 1 (EC 1.5.1.3) (Dihydrofolate reductase type I) (Trimethoprim resistance protein)	dhfrI	reviewed
P27422	DYR7_ECOLX	Dihydrofolate reductase type 7 (EC 1.5.1.3) (Dihydrofolate reductase type VII)	dhfrVII	reviewed
P0A6N3	EFTU_ECO57	Elongation factor Tu (EF-Tu) (P-43)	tufA; tufB	reviewed
P31121	MARB_ECOLI	Multiple antibiotic resistance protein MarB	marB	reviewed
P62590	INT2_ECOLX	Integrase/recombinase (E2 protein)	int	reviewed
P0C2H2	MACB_ECOLX	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB	reviewed
P27245	MARR_ECOLI	Multiple antibiotic resistance protein MarR	marR	reviewed
A1AHP3	MDTL_ECOK1	Multidrug resistance protein MdtL	mdtL	reviewed
P52067	FSR_ECOLI	Fosmidomycin resistance protein	fsr	reviewed
P31125	EAMA_ECOLI	Probable amino-acid metabolite efflux pump	eamA	reviewed
P00383	DYR21_ECOLX	Dihydrofolate reductase type 2 (EC 1.5.1.3) (Dihydrofolate reductase type II)		reviewed
P10738	ERMB_ECOLX	rRNA adenine N-6-methyltransferase (EC 2.1.1.184) (Erythromycin resistance protein) (Macrolide-lincosamide-streptogramin B resistance protein)	ermBC	reviewed
P0AES4	GYRA_ECOLI	DNA gyrase subunit A (EC 5.6.2.2)	gyrA	reviewed
P31224	ACRB_ECOLI	Multidrug efflux pump subunit AcrB (AcrAB-TolC multidrug efflux pump subunit AcrB) (Acridine resistance protein B)	acrB	reviewed
P0AES7	GYRB_ECO57	DNA gyrase subunit B (EC 5.6.2.2)	gyrB	reviewed
P0A6Y1	IHFB_ECOLI	Integration host factor subunit beta (IHF-beta)	ihfB	reviewed
P0AEY1	MARC_ECOLI	UPF0056 inner membrane protein MarC	marC	reviewed
P0AEY8	MDFA_ECOLI	Multidrug transporter MdfA (Chloramphenicol resistance pump Cmr)	mdfA	reviewed
P32715	MDTO_ECOLI	Multidrug resistance protein MdtO	mdtO	reviewed
P0AEJ1	EMRB_ECO57	Multidrug export protein EmrB	emrB	reviewed
P0A6X7	IHFA_ECOLI	Integration host factor subunit alpha (IHF-alpha)	ihfA	reviewed
Q8X3J5	MDTF_ECO57	Multidrug resistance protein MdtF	mdtF	reviewed
P0C2H3	MACB2_ECOK1	Macrolide export ATP-binding/permease protein MacB 2 (EC 7.6.2.-)	macB2	reviewed
Q0TJH0	MACB_ECOL5	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB	reviewed
P75831	MACB_ECOLI	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB	reviewed
Q1RE44	MACB_ECOUT	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB	reviewed
B7N2F5	MDTL_ECO81	Multidrug resistance protein MdtL	mdtL	reviewed
B7MGD1	MDTL_ECO45	Multidrug resistance protein MdtL	mdtL	reviewed
Q8XB24	MDTL_ECO57	Multidrug resistance protein MdtL	mdtL	reviewed
Q8FAX1	MDTN_ECOL6	Multidrug resistance protein MdtN	mdtN	reviewed
P33369	MDTQ_ECOLI	Putative multidrug resistance outer membrane protein MdtQ	mdtQ	reviewed
A8A6H2	MDTL_ECOHS	Multidrug resistance protein MdtL	mdtL	reviewed
P39386	MDTM_ECOLI	Multidrug resistance protein MdtM	mdtM	reviewed
Q8FAX2	MDTO_ECOL6	Multidrug resistance protein MdtO	mdtO	reviewed
Q8CVH8	MDTP_ECOL6	Multidrug resistance outer membrane protein MdtP	mdtP	reviewed
P39411	NCPP_ECOLI	Inosine/xanthosine triphosphatase (ITPase/XTPase) (EC 3.6.1.73) (Non-canonical purine NTP phosphatase) (Non-standard purine NTP phosphatase) (Nucleoside-triphosphate phosphatase) (NTPase)	yjjX	reviewed
A8C927	NPMA_ECOLX	16S rRNA (adenine(1408)-N(1))-methyltransferase (EC 2.1.1.180) (16S rRNA m1A1408 methyltransferase)	npmA	reviewed
P21645	LPXD_ECOLI	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase (UDP-3-O-(3-OHC14)-GlcN N-acyltransferase) (EC 2.3.1.191) (Protein FirA) (Rifampicin resistance protein) (UDP-3-O-(3-hydroxytetradecanoyl)glucosamine N-acyltransferase)	lpxD	reviewed
P32716	MDTN_ECOLI	Multidrug resistance protein MdtN	mdtN	reviewed
Q8XB84	MDTM_ECO57	Multidrug resistance protein MdtM	mdtM	reviewed
Q8X5R9	MDTP_ECO57	Multidrug resistance outer membrane protein MdtP	mdtP	reviewed
P0AEZ0	MDFA_ECO57	Multidrug transporter MdfA (Chloramphenicol resistance pump Cmr)	mdfA	reviewed
P0AEY9	MDFA_ECOL6	Multidrug transporter MdfA (Chloramphenicol resistance pump Cmr)	mdfA	reviewed
Q8X4L0	MDTE_ECO57	Multidrug resistance protein MdtE	mdtE	reviewed
Q8CVL1	MDTE_ECOL6	Multidrug resistance protein MdtE	mdtE	reviewed
Q1RDA5	MDTG_ECOUT	Multidrug resistance protein MdtG	mdtG	reviewed
P64176	MACA_ECO57	Macrolide export protein MacA	macA	reviewed
P0ACH6	MARA_ECO57	Multiple antibiotic resistance protein MarA	marA	reviewed
Q0TAZ8	MDTL_ECOL5	Multidrug resistance protein MdtL	mdtL	reviewed
Q8X5R2	MDTN_ECO57	Multidrug resistance protein MdtN	mdtN	reviewed
P32714	MDTP_ECOLI	Multidrug resistance outer membrane protein MdtP	mdtP	reviewed
P37340	MDTK_ECOLI	Multidrug resistance protein MdtK (Multidrug-efflux transporter)	mdtK	reviewed
A7ZTR5	MDTL_ECO24	Multidrug resistance protein MdtL	mdtL	reviewed
B7L855	MDTL_ECO55	Multidrug resistance protein MdtL	mdtL	reviewed
Q8FFV6	MDTQ_ECOL6	Multidrug resistance outer membrane protein MdtQ	mdtQ	reviewed
B1IX28	MDTL_ECOLC	Multidrug resistance protein MdtL	mdtL	reviewed
Q2PT27	QNRB4_ECOLX	Pentapeptide repeat protein QnrB4 (Plasmid-mediated quinolone resistance determinant)	qnrB4	reviewed
P76242	NIMT_ECOLI	2-nitroimidazole transporter	nimT	reviewed
P20083	PARE_ECOLI	DNA topoisomerase 4 subunit B (EC 5.6.2.2) (Topoisomerase IV subunit B)	parE	reviewed
P06875	PAC_ECOLX	Penicillin G acylase (EC 3.5.1.11) (Penicillin G amidase) (Penicillin G amidohydrolase) [Cleaved into: Penicillin G acylase subunit alpha; Penicillin G acylase subunit beta]	pac	reviewed
P0C077	RELE_ECOLI	mRNA interferase toxin RelE (EC 3.1.-.-) (Endoribonuclease RelE) (Toxin RelE)	relE	reviewed
Q8FCI8	MDTF_ECOL6	Multidrug resistance protein MdtF	mdtF	reviewed
P37637	MDTF_ECOLI	Multidrug resistance protein MdtF	mdtF	reviewed
A7ZKF6	MDTG_ECO24	Multidrug resistance protein MdtG	mdtG	reviewed
B7UP67	MDTG_ECO27	Multidrug resistance protein MdtG	mdtG	reviewed
B7MIJ4	MDTG_ECO45	Multidrug resistance protein MdtG	mdtG	reviewed
B7LFG4	MDTG_ECO55	Multidrug resistance protein MdtG	mdtG	reviewed
P05528	MCBE_ECOLX	Protein McbE	mcbE	reviewed
P05529	MCBF_ECOLX	Protein McbF	mcbF	reviewed
Q8X9I3	MDTG_ECO57	Multidrug resistance protein MdtG	mdtG	reviewed
P05530	MCBG_ECOLX	Protein McbG (Pentapeptide repeat protein McbG)	mcbG	reviewed
B7NL82	MDTG_ECO7I	Multidrug resistance protein MdtG	mdtG	reviewed
B7MTI5	MDTG_ECO81	Multidrug resistance protein MdtG	mdtG	reviewed
B7M928	MDTG_ECO8A	Multidrug resistance protein MdtG	mdtG	reviewed
C4ZRZ3	MDTG_ECOBW	Multidrug resistance protein MdtG	mdtG	reviewed
B1X9G6	MDTG_ECODH	Multidrug resistance protein MdtG	mdtG	reviewed
A7ZZ10	MDTG_ECOHS	Multidrug resistance protein MdtG	mdtG	reviewed
A1A9U9	MDTG_ECOK1	Multidrug resistance protein MdtG	mdtG	reviewed
Q0TJ20	MDTG_ECOL5	Multidrug resistance protein MdtG	mdtG	reviewed
Q8FIR9	MDTG_ECOL6	Multidrug resistance protein MdtG	mdtG	reviewed
B1IV49	MDTG_ECOLC	Multidrug resistance protein MdtG	mdtG	reviewed
P25744	MDTG_ECOLI	Multidrug resistance protein MdtG	mdtG	reviewed
B7NAS9	MDTG_ECOLU	Multidrug resistance protein MdtG	mdtG	reviewed
B6I9D0	MDTG_ECOSE	Multidrug resistance protein MdtG	mdtG	reviewed
A7ZKH0	MDTH_ECO24	Multidrug resistance protein MdtH	mdtH	reviewed
B7UP79	MDTH_ECO27	Multidrug resistance protein MdtH	mdtH	reviewed
B7MIK6	MDTH_ECO45	Multidrug resistance protein MdtH	mdtH	reviewed
B7LFZ9	MDTH_ECO55	Multidrug resistance protein MdtH	mdtH	reviewed
Q7AFA1	MDTH_ECO57	Multidrug resistance protein MdtH	mdtH	reviewed
B5YVT5	MDTH_ECO5E	Multidrug resistance protein MdtH	mdtH	reviewed
B7NL69	MDTH_ECO7I	Multidrug resistance protein MdtH	mdtH	reviewed
B7MTJ6	MDTH_ECO81	Multidrug resistance protein MdtH	mdtH	reviewed
B7M940	MDTH_ECO8A	Multidrug resistance protein MdtH	mdtH	reviewed
C4ZS05	MDTH_ECOBW	Multidrug resistance protein MdtH	mdtH	reviewed
B1X9H8	MDTH_ECODH	Multidrug resistance protein MdtH	mdtH	reviewed
A7ZZ23	MDTH_ECOHS	Multidrug resistance protein MdtH	mdtH	reviewed
A1A9W0	MDTH_ECOK1	Multidrug resistance protein MdtH	mdtH	reviewed
Q0TJ09	MDTH_ECOL5	Multidrug resistance protein MdtH	mdtH	reviewed
P69368	MDTH_ECOL6	Multidrug resistance protein MdtH	mdtH	reviewed
B1IV37	MDTH_ECOLC	Multidrug resistance protein MdtH	mdtH	reviewed
P69367	MDTH_ECOLI	Multidrug resistance protein MdtH	mdtH	reviewed
B7NAU0	MDTH_ECOLU	Multidrug resistance protein MdtH	mdtH	reviewed
B6I9E2	MDTH_ECOSE	Multidrug resistance protein MdtH	mdtH	reviewed
B1LIU5	MDTH_ECOSM	Multidrug resistance protein MdtH	mdtH	reviewed
Q1RD92	MDTH_ECOUT	Multidrug resistance protein MdtH	mdtH	reviewed
A1A9B7	MACB1_ECOK1	Macrolide export ATP-binding/permease protein MacB 1 (EC 7.6.2.-)	macB1	reviewed
B5YXB4	MDTL_ECO5E	Multidrug resistance protein MdtL	mdtL	reviewed
C4ZYY8	MDTL_ECOBW	Multidrug resistance protein MdtL	mdtL	reviewed
B1X9T9	MDTL_ECODH	Multidrug resistance protein MdtL	mdtL	reviewed
Q8X659	MDTQ_ECO57	Multidrug resistance outer membrane protein MdtQ	mdtQ	reviewed
Q8FBV0	MDTL_ECOL6	Multidrug resistance protein MdtL	mdtL	reviewed
P31122	SOTB_ECOLI	Sugar efflux transporter	sotB	reviewed
P09130	TRAD1_ECOLI	Coupling protein TraD (DNA transport protein TraD)	traD	reviewed
P02930	TOLC_ECOLI	Outer membrane protein TolC (Multidrug efflux pump subunit TolC) (Outer membrane factor TolC)	tolC	reviewed
P22708	TRAD2_ECOLX	Coupling protein TraD (DNA transport protein TraD)	traD	reviewed
B5YR97	UPPP_ECO5E	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP	reviewed
P06992	RSMA_ECOLI	Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (High level kasugamycin resistance protein KsgA) (Kasugamycin dimethyltransferase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)	rsmA	reviewed
P33788	TRAM8_ECOLX	Relaxosome protein TraM	traM	reviewed
P33230	RCBA_ECOLI	Double-strand break reduction protein	rcbA	reviewed
P04483	TETR2_ECOLX	Tetracycline repressor protein class B from transposon Tn10	tetR	reviewed
P14565	TRAI1_ECOLI	Multifunctional conjugation protein TraI [Includes: DNA relaxase TraI (EC 5.6.2.1) (DNA nickase TraI) (Transesterase TraI); DNA helicase I (EC 3.6.4.12)]	traI	reviewed
P67386	UPPP_ECOL6	Undecaprenyl-diphosphatase (EC 3.6.1.27) (Bacitracin resistance protein) (Undecaprenyl pyrophosphate phosphatase)	uppP	reviewed
P03066	REPA2_ECOLX	Replication initiation protein	repA	reviewed
